combination_8.env, run1, 18:21:10.933516, 18:31:15.278482
combination_8.env, run2, 18:36:55.609048, 18:47:00.922144
combination_8.env, run3, 18:52:41.746056, 19:02:46.298233
combination_8.env, run4, 19:08:19.414154, 19:18:25.560982
combination_8.env, run5, 19:24:03.321015, 19:34:08.213091
combination_8.env, run6, 19:39:37.880893, 19:49:42.314552
combination_8.env, run7, 19:55:15.602192, 20:05:21.450218
combination_8.env, run8, 20:10:54.066256, 20:21:00.318547
