combination_7.env, run1, 15:50:23.893649, 16:00:27.697101
combination_7.env, run2, 16:05:58.762934, 16:16:03.650273
combination_7.env, run3, 16:21:37.714716, 16:31:41.709123
combination_7.env, run4, 16:37:19.521032, 16:47:25.941225
combination_7.env, run5, 16:53:01.994792, 17:03:05.634172
combination_7.env, run6, 17:08:45.722322, 17:18:51.681110
combination_7.env, run7, 17:24:26.602287, 17:34:32.671666
combination_7.env, run8, 17:40:08.970124, 17:50:13.819793
