combination_9.env, run1, 20:42:28.613587, 20:52:34.024998
combination_9.env, run2, 20:58:06.160808, 21:08:11.277090
combination_9.env, run3, 21:13:53.501080, 21:23:58.234075
combination_9.env, run4, 21:29:40.158128, 21:39:47.053078
combination_9.env, run5, 21:45:18.924974, 21:55:23.766267
combination_9.env, run6, 22:00:54.326135, 22:11:00.793028
combination_9.env, run7, 22:16:41.710224, 22:26:47.032031
combination_9.env, run8, 22:32:19.446298, 22:42:23.869155
