combination_10.env, run1, 23:31:02.236835, 23:41:07.321182
combination_10.env, run2, 23:46:42.090244, 23:56:47.855494
combination_10.env, run3, 00:02:23.530621, 00:12:29.386928
combination_10.env, run4, 00:18:05.046667, 00:28:11.150230
combination_10.env, run5, 00:33:47.598184, 00:43:52.130797
combination_10.env, run6, 00:49:32.814277, 00:59:37.546270
combination_10.env, run7, 01:05:11.165153, 01:15:16.217211
combination_10.env, run8, 01:20:58.465361, 01:31:02.136033
