combination_16.env, run1, 19:43:56.197608, 19:54:01.130019
combination_16.env, run2, 19:59:45.121043, 20:09:50.150130
combination_16.env, run3, 20:15:27.126277, 20:25:33.265126
combination_16.env, run4, 20:31:10.780199, 20:41:17.409969
combination_16.env, run5, 20:46:51.778275, 20:56:56.470197
combination_16.env, run6, 21:02:26.706284, 21:12:32.026418
combination_16.env, run7, 21:18:09.109087, 21:28:13.622320
combination_16.env, run8, 21:33:54.250928, 21:44:00.444113
