combination_21.env, run1, 12:10:51.517575, 12:20:55.362658
combination_21.env, run2, 12:26:34.758143, 12:36:39.369327
combination_21.env, run3, 12:42:11.994190, 12:52:17.758199
combination_21.env, run4, 12:57:50.709166, 13:07:56.704974
combination_21.env, run5, 13:13:29.269096, 13:23:34.706225
combination_21.env, run6, 13:29:09.544815, 13:39:14.686251
combination_21.env, run7, 13:44:46.945008, 13:54:52.621998
combination_21.env, run8, 14:00:22.533055, 14:10:28.618160
