combination_3.env, run1, 00:27:43.905020, 00:37:48.330488
combination_3.env, run2, 00:43:27.527002, 00:53:32.349256
combination_3.env, run3, 00:59:14.515284, 01:09:19.410099
combination_3.env, run4, 01:14:52.010156, 01:24:56.845092
combination_3.env, run5, 01:30:30.770155, 01:40:36.915407
combination_3.env, run6, 01:46:08.038570, 01:56:13.686345
combination_3.env, run7, 02:01:59.414326, 02:12:05.829188
combination_3.env, run8, 02:17:41.049155, 02:27:46.829024
